"","Metric","Level","value","Time"
"1273","Shannon diversity","Plants",3.29583686600433,"6.2013.High"
"1274","interaction evenness","Plants",0.677106017338172,"6.2013.High"
"1275","Alatalo interaction evenness","Plants",1,"6.2013.High"
"1276","H2","Plants",0,"6.2013.High"
"1277","number.of.species.HL","Plants",13,"6.2013.High"
"1278","mean.number.of.shared.partners.HL","Plants",0.448717948717949,"6.2013.High"
"1279","cluster.coefficient.HL","Plants",0.307407407407407,"6.2013.High"
"1280","weighted.cluster.coefficient.HL","Plants",0.325,"6.2013.High"
"1281","niche.overlap.HL","Plants",0.212332112332112,"6.2013.High"
"1282","togetherness.HL","Plants",0.105641025641026,"6.2013.High"
"1283","C.score.HL","Plants",0.683247863247863,"6.2013.High"
"1284","V.ratio.HL","Plants",1.37795275590551,"6.2013.High"
"1285","discrepancy.HL","Plants",12,"6.2013.High"
"1286","extinction.slope.HL","Plants",1.72445172297376,"6.2013.High"
"1287","robustness.HL","Plants",0.629891512080014,"6.2013.High"
"1288","functional.complementarity.HL","Plants",16.222716528059,"6.2013.High"
"1289","partner.diversity.HL","Plants",0.942912651058868,"6.2013.High"
"1290","generality.HL","Plants",3.07407407407407,"6.2013.High"
"1291","Raw.Camera","Plants",45,"6.2013.High"
"1292","Raw.Transect","Plants",29,"6.2013.High"
"1293","connectance","Hummingbirds",0.475,"6.2013.Low"
"1294","web asymmetry","Hummingbirds",0.230769230769231,"6.2013.Low"
"1295","links per species","Hummingbirds",1.46153846153846,"6.2013.Low"
"1296","number of compartments","Hummingbirds",1,"6.2013.Low"
"1297","compartment diversity","Hummingbirds",NA,"6.2013.Low"
"1298","cluster coefficient","Hummingbirds",0.4,"6.2013.Low"
"1299","nestedness","Hummingbirds",12.052529525154,"6.2013.Low"
"1300","weighted nestedness","Hummingbirds",0.667131295899475,"6.2013.Low"
"1301","weighted NODF","Hummingbirds",71.2719298245614,"6.2013.Low"
"1302","interaction strength asymmetry","Hummingbirds",0,"6.2013.Low"
"1303","specialisation asymmetry","Hummingbirds",-0.0610455747999367,"6.2013.Low"
"1304","linkage density","Hummingbirds",3.94736842105263,"6.2013.Low"
"1305","weighted connectance","Hummingbirds",0.303643724696356,"6.2013.Low"
"1306","Fisher alpha","Hummingbirds",1677721597.65789,"6.2013.Low"
"1307","Shannon diversity","Hummingbirds",2.94443897916644,"6.2013.Low"
"1308","interaction evenness","Hummingbirds",0.798193331008072,"6.2013.Low"
"1309","Alatalo interaction evenness","Hummingbirds",1,"6.2013.Low"
"1310","H2","Hummingbirds",0,"6.2013.Low"
"1311","number.of.species.HL","Hummingbirds",8,"6.2013.Low"
"1312","mean.number.of.shared.partners.HL","Hummingbirds",1.28571428571429,"6.2013.Low"
"1313","cluster.coefficient.HL","Hummingbirds",0.621052631578947,"6.2013.Low"
"1314","weighted.cluster.coefficient.HL","Hummingbirds",0.594936708860759,"6.2013.Low"
"1315","niche.overlap.HL","Hummingbirds",0.528854875283447,"6.2013.Low"
"1316","togetherness.HL","Hummingbirds",0.261904761904762,"6.2013.Low"
"1317","C.score.HL","Hummingbirds",0.169642857142857,"6.2013.Low"
"1318","V.ratio.HL","Hummingbirds",1.81967213114754,"6.2013.Low"
"1319","discrepancy.HL","Hummingbirds",4,"6.2013.Low"
"1320","extinction.slope.HL","Hummingbirds",2.48721093649356,"6.2013.Low"
"1321","robustness.HL","Hummingbirds",0.714275397921801,"6.2013.Low"
"1322","functional.complementarity.HL","Hummingbirds",8.2177336198208,"6.2013.Low"
"1323","partner.diversity.HL","Hummingbirds",1.0072391816384,"6.2013.Low"
"1324","generality.HL","Hummingbirds",3.10526315789474,"6.2013.Low"
"1325","Raw.Camera","Hummingbirds",52,"6.2013.Low"
"1326","Raw.Transect","Hummingbirds",11,"6.2013.Low"
"1327","connectance","Plants",0.475,"6.2013.Low"
"1328","web asymmetry","Plants",0.230769230769231,"6.2013.Low"
"1329","links per species","Plants",1.46153846153846,"6.2013.Low"
"1330","number of compartments","Plants",1,"6.2013.Low"
"1331","compartment diversity","Plants",NA,"6.2013.Low"
"1332","cluster coefficient","Plants",0.4,"6.2013.Low"
"1333","nestedness","Plants",12.052529525154,"6.2013.Low"
"1334","weighted nestedness","Plants",0.682292156190472,"6.2013.Low"
"1335","weighted NODF","Plants",71.2719298245614,"6.2013.Low"
"1336","interaction strength asymmetry","Plants",0,"6.2013.Low"
"1337","specialisation asymmetry","Plants",-0.0610455747999367,"6.2013.Low"
"1338","linkage density","Plants",3.94736842105263,"6.2013.Low"
"1339","weighted connectance","Plants",0.303643724696356,"6.2013.Low"
"1340","Fisher alpha","Plants",1677721597.65789,"6.2013.Low"
"1341","Shannon diversity","Plants",2.94443897916644,"6.2013.Low"
"1342","interaction evenness","Plants",0.798193331008072,"6.2013.Low"
"1343","Alatalo interaction evenness","Plants",1,"6.2013.Low"
"1344","H2","Plants",0,"6.2013.Low"
"1345","number.of.species.HL","Plants",5,"6.2013.Low"
"1346","mean.number.of.shared.partners.HL","Plants",2,"6.2013.Low"
"1347","cluster.coefficient.HL","Plants",0.598684210526316,"6.2013.Low"
"1348","weighted.cluster.coefficient.HL","Plants",0.345238095238095,"6.2013.Low"
"1349","niche.overlap.HL","Plants",0.51512987012987,"6.2013.Low"
"1350","togetherness.HL","Plants",0.25,"6.2013.Low"
"1351","C.score.HL","Plants",0.241666666666667,"6.2013.Low"
"1352","V.ratio.HL","Plants",2.61111111111111,"6.2013.Low"
"1353","discrepancy.HL","Plants",3,"6.2013.Low"
"1354","extinction.slope.HL","Plants",4.104461799332,"6.2013.Low"
"1355","robustness.HL","Plants",0.785007818023769,"6.2013.Low"
"1356","functional.complementarity.HL","Plants",8.50489935194116,"6.2013.Low"
"1357","partner.diversity.HL","Plants",1.47408225254477,"6.2013.Low"
"1358","generality.HL","Plants",4.78947368421053,"6.2013.Low"
"1359","Raw.Camera","Plants",52,"6.2013.Low"
"1360","Raw.Transect","Plants",11,"6.2013.Low"
"1361","connectance","Hummingbirds",0.2,"6.2014.High"
"1362","web asymmetry","Hummingbirds",-0.25,"6.2014.High"
"1363","links per species","Hummingbirds",0.75,"6.2014.High"
"1364","number of compartments","Hummingbirds",4,"6.2014.High"
"1365","compartment diversity","Hummingbirds",3.36358566101486,"6.2014.High"
"1366","cluster coefficient","Hummingbirds",0.2,"6.2014.High"
"1367","nestedness","Hummingbirds",34.7249020985804,"6.2014.High"
"1368","weighted nestedness","Hummingbirds",NA,"6.2014.High"
"1369","weighted NODF","Hummingbirds",10,"6.2014.High"
"1370","interaction strength asymmetry","Hummingbirds",NA,"6.2014.High"
"1371","specialisation asymmetry","Hummingbirds",0.25,"6.2014.High"
"1372","linkage density","Hummingbirds",2,"6.2014.High"
"1373","weighted connectance","Hummingbirds",0.125,"6.2014.High"
"1374","Fisher alpha","Hummingbirds",1677721591.41667,"6.2014.High"
"1375","Shannon diversity","Hummingbirds",2.484906649788,"6.2014.High"
"1376","interaction evenness","Hummingbirds",0.606911951845934,"6.2014.High"
"1377","Alatalo interaction evenness","Hummingbirds",1,"6.2014.High"
"1378","H2","Hummingbirds",0,"6.2014.High"
"1379","number.of.species.HL","Hummingbirds",6,"6.2014.High"
"1380","mean.number.of.shared.partners.HL","Hummingbirds",0.2,"6.2014.High"
"1381","cluster.coefficient.HL","Hummingbirds",0.25,"6.2014.High"
"1382","weighted.cluster.coefficient.HL","Hummingbirds",0,"6.2014.High"
"1383","niche.overlap.HL","Hummingbirds",0.0888888888888889,"6.2014.High"
"1384","togetherness.HL","Hummingbirds",0.0603174603174603,"6.2014.High"
"1385","C.score.HL","Hummingbirds",0.82962962962963,"6.2014.High"
"1386","V.ratio.HL","Hummingbirds",0.666666666666667,"6.2014.High"
"1387","discrepancy.HL","Hummingbirds",8,"6.2014.High"
"1388","extinction.slope.HL","Hummingbirds",0.999743347925166,"6.2014.High"
"1389","robustness.HL","Hummingbirds",0.641253884050673,"6.2014.High"
"1390","functional.complementarity.HL","Hummingbirds",10.7486790907526,"6.2014.High"
"1391","partner.diversity.HL","Hummingbirds",0.823959216501082,"6.2014.High"
"1392","generality.HL","Hummingbirds",2.5,"6.2014.High"
"1393","Raw.Camera","Hummingbirds",16,"6.2014.High"
"1394","Raw.Transect","Hummingbirds",9,"6.2014.High"
"1395","connectance","Plants",0.2,"6.2014.High"
"1396","web asymmetry","Plants",-0.25,"6.2014.High"
"1397","links per species","Plants",0.75,"6.2014.High"
"1398","number of compartments","Plants",4,"6.2014.High"
"1399","compartment diversity","Plants",3.36358566101486,"6.2014.High"
"1400","cluster coefficient","Plants",0.2,"6.2014.High"
"1401","nestedness","Plants",34.7249020985804,"6.2014.High"
"1402","weighted nestedness","Plants",NA,"6.2014.High"
"1403","weighted NODF","Plants",10,"6.2014.High"
"1404","interaction strength asymmetry","Plants",NA,"6.2014.High"
"1405","specialisation asymmetry","Plants",0.25,"6.2014.High"
"1406","linkage density","Plants",2,"6.2014.High"
"1407","weighted connectance","Plants",0.125,"6.2014.High"
"1408","Fisher alpha","Plants",1677721591.41667,"6.2014.High"
"1409","Shannon diversity","Plants",2.484906649788,"6.2014.High"
"1410","interaction evenness","Plants",0.606911951845934,"6.2014.High"
"1411","Alatalo interaction evenness","Plants",1,"6.2014.High"
"1412","H2","Plants",0,"6.2014.High"
"1413","number.of.species.HL","Plants",10,"6.2014.High"
"1414","mean.number.of.shared.partners.HL","Plants",0.2,"6.2014.High"
"1415","cluster.coefficient.HL","Plants",0.25,"6.2014.High"
"1416","weighted.cluster.coefficient.HL","Plants",NA,"6.2014.High"
"1417","niche.overlap.HL","Plants",0.155555555555556,"6.2014.High"
"1418","togetherness.HL","Plants",0.091358024691358,"6.2014.High"
"1419","C.score.HL","Plants",0.8,"6.2014.High"
"1420","V.ratio.HL","Plants",0.4,"6.2014.High"
"1421","discrepancy.HL","Plants",7,"6.2014.High"
"1422","extinction.slope.HL","Plants",1.10930897787335,"6.2014.High"
"1423","robustness.HL","Plants",0.525934776998105,"6.2014.High"
"1424","functional.complementarity.HL","Plants",9.13615519382402,"6.2014.High"
"1425","partner.diversity.HL","Plants",0.274653072167027,"6.2014.High"
"1426","generality.HL","Plants",1.5,"6.2014.High"
"1427","Raw.Camera","Plants",16,"6.2014.High"
"1428","Raw.Transect","Plants",9,"6.2014.High"
"1429","connectance","Hummingbirds",0.206730769230769,"7.2013.High"
"1430","web asymmetry","Hummingbirds",-0.103448275862069,"7.2013.High"
"1431","links per species","Hummingbirds",1.48275862068966,"7.2013.High"
"1432","number of compartments","Hummingbirds",1,"7.2013.High"
"1433","compartment diversity","Hummingbirds",NA,"7.2013.High"
"1434","cluster coefficient","Hummingbirds",0.125,"7.2013.High"
"1435","nestedness","Hummingbirds",15.6322761454887,"7.2013.High"
"1436","weighted nestedness","Hummingbirds",0.462536250184206,"7.2013.High"
"1437","weighted NODF","Hummingbirds",37.5829725829726,"7.2013.High"
"1438","interaction strength asymmetry","Hummingbirds",0,"7.2013.High"
"1439","specialisation asymmetry","Hummingbirds",0.0222368421057812,"7.2013.High"
"1440","linkage density","Hummingbirds",4.65116279069767,"7.2013.High"
"1441","weighted connectance","Hummingbirds",0.160384923817161,"7.2013.High"
"1442","Fisher alpha","Hummingbirds",6710886309.8721,"7.2013.High"
"1443","Shannon diversity","Hummingbirds",3.76120011569356,"7.2013.High"
"1444","interaction evenness","Hummingbirds",0.704669467370626,"7.2013.High"
"1445","Alatalo interaction evenness","Hummingbirds",1,"7.2013.High"
"1446","H2","Hummingbirds",0,"7.2013.High"
"1447","number.of.species.HL","Hummingbirds",13,"7.2013.High"
"1448","mean.number.of.shared.partners.HL","Hummingbirds",0.807692307692308,"7.2013.High"
"1449","cluster.coefficient.HL","Hummingbirds",0.335755813953488,"7.2013.High"
"1450","weighted.cluster.coefficient.HL","Hummingbirds",0.37719298245614,"7.2013.High"
"1451","niche.overlap.HL","Hummingbirds",0.210733940937561,"7.2013.High"
"1452","togetherness.HL","Hummingbirds",0.106837606837607,"7.2013.High"
"1453","C.score.HL","Hummingbirds",0.560878442545109,"7.2013.High"
"1454","V.ratio.HL","Hummingbirds",2.95897435897436,"7.2013.High"
"1455","discrepancy.HL","Hummingbirds",20,"7.2013.High"
"1456","extinction.slope.HL","Hummingbirds",2.35647529448441,"7.2013.High"
"1457","robustness.HL","Hummingbirds",0.695185375321078,"7.2013.High"
"1458","functional.complementarity.HL","Hummingbirds",22.9236971998366,"7.2013.High"
"1459","partner.diversity.HL","Hummingbirds",1.47068572962375,"7.2013.High"
"1460","generality.HL","Hummingbirds",5.37209302325581,"7.2013.High"
"1461","Raw.Camera","Hummingbirds",126,"7.2013.High"
"1462","Raw.Transect","Hummingbirds",19,"7.2013.High"
"1463","connectance","Plants",0.206730769230769,"7.2013.High"
"1464","web asymmetry","Plants",-0.103448275862069,"7.2013.High"
"1465","links per species","Plants",1.48275862068966,"7.2013.High"
"1466","number of compartments","Plants",1,"7.2013.High"
"1467","compartment diversity","Plants",NA,"7.2013.High"
"1468","cluster coefficient","Plants",0.125,"7.2013.High"
"1469","nestedness","Plants",15.6322761454887,"7.2013.High"
"1470","weighted nestedness","Plants",0.467435791549874,"7.2013.High"
"1471","weighted NODF","Plants",37.5829725829726,"7.2013.High"
"1472","interaction strength asymmetry","Plants",0,"7.2013.High"
"1473","specialisation asymmetry","Plants",0.0222368421057812,"7.2013.High"
"1474","linkage density","Plants",4.65116279069767,"7.2013.High"
"1475","weighted connectance","Plants",0.160384923817161,"7.2013.High"
"1476","Fisher alpha","Plants",6710886309.8721,"7.2013.High"
"1477","Shannon diversity","Plants",3.76120011569356,"7.2013.High"
"1478","interaction evenness","Plants",0.704669467370626,"7.2013.High"
"1479","Alatalo interaction evenness","Plants",1,"7.2013.High"
"1480","H2","Plants",0,"7.2013.High"
"1481","number.of.species.HL","Plants",16,"7.2013.High"
"1482","mean.number.of.shared.partners.HL","Plants",0.783333333333333,"7.2013.High"
"1483","cluster.coefficient.HL","Plants",0.302325581395349,"7.2013.High"
"1484","weighted.cluster.coefficient.HL","Plants",0.391544117647059,"7.2013.High"
"1485","niche.overlap.HL","Plants",0.257165704665705,"7.2013.High"
"1486","togetherness.HL","Plants",0.14047619047619,"7.2013.High"
"1487","C.score.HL","Plants",0.524084986772487,"7.2013.High"
"1488","V.ratio.HL","Plants",1.87089715536105,"7.2013.High"
"1489","discrepancy.HL","Plants",19,"7.2013.High"
"1490","extinction.slope.HL","Plants",2.07978955775528,"7.2013.High"
"1491","robustness.HL","Plants",0.66922313849288,"7.2013.High"
"1492","functional.complementarity.HL","Plants",19.8068699975796,"7.2013.High"
"1493","partner.diversity.HL","Plants",1.21116069804233,"7.2013.High"
"1494","generality.HL","Plants",3.93023255813954,"7.2013.High"
"1495","Raw.Camera","Plants",126,"7.2013.High"
"1496","Raw.Transect","Plants",19,"7.2013.High"
"1497","connectance","Hummingbirds",0.207100591715976,"7.2013.Low"
"1498","web asymmetry","Hummingbirds",0,"7.2013.Low"
"1499","links per species","Hummingbirds",1.34615384615385,"7.2013.Low"
"1500","number of compartments","Hummingbirds",1,"7.2013.Low"
"1501","compartment diversity","Hummingbirds",NA,"7.2013.Low"
"1502","cluster coefficient","Hummingbirds",0.153846153846154,"7.2013.Low"
"1503","nestedness","Hummingbirds",14.7883943740392,"7.2013.Low"
"1504","weighted nestedness","Hummingbirds",0.633410513825018,"7.2013.Low"
"1505","weighted NODF","Hummingbirds",50.0213675213675,"7.2013.Low"
"1506","interaction strength asymmetry","Hummingbirds",0,"7.2013.Low"
"1507","specialisation asymmetry","Hummingbirds",-0.0344569014132585,"7.2013.Low"
"1508","linkage density","Hummingbirds",4.91428571428571,"7.2013.Low"
"1509","weighted connectance","Hummingbirds",0.189010989010989,"7.2013.Low"
"1510","Fisher alpha","Hummingbirds",26843543788.9287,"7.2013.Low"
"1511","Shannon diversity","Hummingbirds",3.55534806148941,"7.2013.Low"
"1512","interaction evenness","Hummingbirds",0.693063988017301,"7.2013.Low"
"1513","Alatalo interaction evenness","Hummingbirds",1,"7.2013.Low"
"1514","H2","Hummingbirds",0,"7.2013.Low"
"1515","number.of.species.HL","Hummingbirds",13,"7.2013.Low"
"1516","mean.number.of.shared.partners.HL","Hummingbirds",1.02564102564103,"7.2013.Low"
"1517","cluster.coefficient.HL","Hummingbirds",0.327472527472527,"7.2013.Low"
"1518","weighted.cluster.coefficient.HL","Hummingbirds",0.249258160237389,"7.2013.Low"
"1519","niche.overlap.HL","Hummingbirds",0.452497360189668,"7.2013.Low"
"1520","togetherness.HL","Hummingbirds",0.209935897435897,"7.2013.Low"
"1521","C.score.HL","Hummingbirds",0.213785612535613,"7.2013.Low"
"1522","V.ratio.HL","Hummingbirds",2.73846153846154,"7.2013.Low"
"1523","discrepancy.HL","Hummingbirds",12,"7.2013.Low"
"1524","extinction.slope.HL","Hummingbirds",2.5263411174323,"7.2013.Low"
"1525","robustness.HL","Hummingbirds",0.707850175511983,"7.2013.Low"
"1526","functional.complementarity.HL","Hummingbirds",16.4111142054888,"7.2013.Low"
"1527","partner.diversity.HL","Hummingbirds",1.24229909351851,"7.2013.Low"
"1528","generality.HL","Hummingbirds",4.25714285714286,"7.2013.Low"
"1529","Raw.Camera","Hummingbirds",133,"7.2013.Low"
"1530","Raw.Transect","Hummingbirds",35,"7.2013.Low"
"1531","connectance","Plants",0.207100591715976,"7.2013.Low"
"1532","web asymmetry","Plants",0,"7.2013.Low"
"1533","links per species","Plants",1.34615384615385,"7.2013.Low"
"1534","number of compartments","Plants",1,"7.2013.Low"
"1535","compartment diversity","Plants",NA,"7.2013.Low"
"1536","cluster coefficient","Plants",0.153846153846154,"7.2013.Low"
"1537","nestedness","Plants",14.6463837704724,"7.2013.Low"
"1538","weighted nestedness","Plants",0.6335481347675,"7.2013.Low"
"1539","weighted NODF","Plants",50.0213675213675,"7.2013.Low"
"1540","interaction strength asymmetry","Plants",0,"7.2013.Low"
"1541","specialisation asymmetry","Plants",-0.0344569014132585,"7.2013.Low"
"1542","linkage density","Plants",4.91428571428571,"7.2013.Low"
"1543","weighted connectance","Plants",0.189010989010989,"7.2013.Low"
"1544","Fisher alpha","Plants",26843543788.9287,"7.2013.Low"
"1545","Shannon diversity","Plants",3.55534806148941,"7.2013.Low"
"1546","interaction evenness","Plants",0.693063988017301,"7.2013.Low"
"1547","Alatalo interaction evenness","Plants",1,"7.2013.Low"
"1548","H2","Plants",0,"7.2013.Low"
"1549","number.of.species.HL","Plants",13,"7.2013.Low"
"1550","mean.number.of.shared.partners.HL","Plants",0.730769230769231,"7.2013.Low"
"1551","cluster.coefficient.HL","Plants",0.428571428571429,"7.2013.Low"
"1552","weighted.cluster.coefficient.HL","Plants",0.248251748251748,"7.2013.Low"
"1553","niche.overlap.HL","Plants",0.269244857706396,"7.2013.Low"
"1554","togetherness.HL","Plants",0.161965811965812,"7.2013.Low"
"1555","C.score.HL","Plants",0.521011396011396,"7.2013.Low"
"1556","V.ratio.HL","Plants",4.28104575163399,"7.2013.Low"
"1557","discrepancy.HL","Plants",15,"7.2013.Low"
"1558","extinction.slope.HL","Plants",0.999881815981943,"7.2013.Low"
"1559","robustness.HL","Plants",0.672028709451445,"7.2013.Low"
"1560","functional.complementarity.HL","Plants",18.504379171485,"7.2013.Low"
"1561","partner.diversity.HL","Plants",1.33251034860196,"7.2013.Low"
"1562","generality.HL","Plants",5.57142857142857,"7.2013.Low"
"1563","Raw.Camera","Plants",133,"7.2013.Low"
"1564","Raw.Transect","Plants",35,"7.2013.Low"
"1565","connectance","Hummingbirds",0.197916666666667,"7.2014.High"
"1566","web asymmetry","Hummingbirds",-0.2,"7.2014.High"
"1567","links per species","Hummingbirds",0.95,"7.2014.High"
"1568","number of compartments","Hummingbirds",2,"7.2014.High"
"1569","compartment diversity","Hummingbirds",1.38414548846169,"7.2014.High"
"1570","cluster coefficient","Hummingbirds",0.208333333333333,"7.2014.High"
"1571","nestedness","Hummingbirds",25.351184961737,"7.2014.High"
"1572","weighted nestedness","Hummingbirds",0.178354750147535,"7.2014.High"
"1573","weighted NODF","Hummingbirds",19.6808510638298,"7.2014.High"
"1574","interaction strength asymmetry","Hummingbirds",0,"7.2014.High"
"1575","specialisation asymmetry","Hummingbirds",0.27383830069382,"7.2014.High"
"1576","linkage density","Hummingbirds",2.57894736842105,"7.2014.High"
"1577","weighted connectance","Hummingbirds",0.128947368421053,"7.2014.High"
"1578","Fisher alpha","Hummingbirds",1677721597.65789,"7.2014.High"
"1579","Shannon diversity","Hummingbirds",2.94443897916644,"7.2014.High"
"1580","interaction evenness","Hummingbirds",0.645095171457449,"7.2014.High"
"1581","Alatalo interaction evenness","Hummingbirds",1,"7.2014.High"
"1582","H2","Hummingbirds",0,"7.2014.High"
"1583","number.of.species.HL","Hummingbirds",8,"7.2014.High"
"1584","mean.number.of.shared.partners.HL","Hummingbirds",0.392857142857143,"7.2014.High"
"1585","cluster.coefficient.HL","Hummingbirds",0.25,"7.2014.High"
"1586","weighted.cluster.coefficient.HL","Hummingbirds",0,"7.2014.High"
"1587","niche.overlap.HL","Hummingbirds",0.162670068027211,"7.2014.High"
"1588","togetherness.HL","Hummingbirds",0.0948660714285714,"7.2014.High"
"1589","C.score.HL","Hummingbirds",0.712053571428571,"7.2014.High"
"1590","V.ratio.HL","Hummingbirds",0.855855855855856,"7.2014.High"
"1591","discrepancy.HL","Hummingbirds",12,"7.2014.High"
"1592","extinction.slope.HL","Hummingbirds",2.29391692433468,"7.2014.High"
"1593","robustness.HL","Hummingbirds",0.687777601485164,"7.2014.High"
"1594","functional.complementarity.HL","Hummingbirds",12.961276963244,"7.2014.High"
"1595","partner.diversity.HL","Hummingbirds",1.00359594642567,"7.2014.High"
"1596","generality.HL","Hummingbirds",3,"7.2014.High"
"1597","Raw.Camera","Hummingbirds",19,"7.2014.High"
"1598","Raw.Transect","Hummingbirds",21,"7.2014.High"
"1599","connectance","Plants",0.197916666666667,"7.2014.High"
"1600","web asymmetry","Plants",-0.2,"7.2014.High"
"1601","links per species","Plants",0.95,"7.2014.High"
"1602","number of compartments","Plants",2,"7.2014.High"
"1603","compartment diversity","Plants",1.38414548846169,"7.2014.High"
"1604","cluster coefficient","Plants",0.208333333333333,"7.2014.High"
"1605","nestedness","Plants",25.351184961737,"7.2014.High"
"1606","weighted nestedness","Plants",0.189490178392694,"7.2014.High"
"1607","weighted NODF","Plants",19.6808510638298,"7.2014.High"
"1608","interaction strength asymmetry","Plants",0,"7.2014.High"
"1609","specialisation asymmetry","Plants",0.27383830069382,"7.2014.High"
"1610","linkage density","Plants",2.57894736842105,"7.2014.High"
"1611","weighted connectance","Plants",0.128947368421053,"7.2014.High"
"1612","Fisher alpha","Plants",1677721597.65789,"7.2014.High"
"1613","Shannon diversity","Plants",2.94443897916644,"7.2014.High"
"1614","interaction evenness","Plants",0.645095171457449,"7.2014.High"
"1615","Alatalo interaction evenness","Plants",1,"7.2014.High"
"1616","H2","Plants",0,"7.2014.High"
"1617","number.of.species.HL","Plants",12,"7.2014.High"
"1618","mean.number.of.shared.partners.HL","Plants",0.287878787878788,"7.2014.High"
"1619","cluster.coefficient.HL","Plants",0.269736842105263,"7.2014.High"
"1620","weighted.cluster.coefficient.HL","Plants",0,"7.2014.High"
"1621","niche.overlap.HL","Plants",0.167965367965368,"7.2014.High"
"1622","togetherness.HL","Plants",0.0918560606060606,"7.2014.High"
"1623","C.score.HL","Plants",0.745580808080808,"7.2014.High"
"1624","V.ratio.HL","Plants",0.766081871345029,"7.2014.High"
"1625","discrepancy.HL","Plants",10,"7.2014.High"
"1626","extinction.slope.HL","Plants",1.41699690006741,"7.2014.High"
"1627","robustness.HL","Plants",0.588820857503885,"7.2014.High"
"1628","functional.complementarity.HL","Plants",13.1968530192112,"7.2014.High"
"1629","partner.diversity.HL","Plants",0.611242264880193,"7.2014.High"
"1630","generality.HL","Plants",2.15789473684211,"7.2014.High"
"1631","Raw.Camera","Plants",19,"7.2014.High"
"1632","Raw.Transect","Plants",21,"7.2014.High"
"1633","connectance","Hummingbirds",1,"7.2014.Low"
"1634","web asymmetry","Hummingbirds",0.666666666666667,"7.2014.Low"
"1635","links per species","Hummingbirds",0.833333333333333,"7.2014.Low"
"1636","number of compartments","Hummingbirds",1,"7.2014.Low"
"1637","compartment diversity","Hummingbirds",NA,"7.2014.Low"
"1638","cluster coefficient","Hummingbirds",1,"7.2014.Low"
"1639","nestedness","Hummingbirds",NA,"7.2014.Low"
"1640","weighted nestedness","Hummingbirds",NA,"7.2014.Low"
"1641","weighted NODF","Hummingbirds",NA,"7.2014.Low"
"1642","interaction strength asymmetry","Hummingbirds",NA,"7.2014.Low"
"1643","specialisation asymmetry","Hummingbirds",NA,"7.2014.Low"
"1644","linkage density","Hummingbirds",3,"7.2014.Low"
"1645","weighted connectance","Hummingbirds",0.5,"7.2014.Low"
"1646","Fisher alpha","Hummingbirds",838860790,"7.2014.Low"
"1647","Shannon diversity","Hummingbirds",1.6094379124341,"7.2014.Low"
"1648","interaction evenness","Hummingbirds",1,"7.2014.Low"
"1649","Alatalo interaction evenness","Hummingbirds",1,"7.2014.Low"
"1650","H2","Hummingbirds",NA,"7.2014.Low"
"1651","number.of.species.HL","Hummingbirds",5,"7.2014.Low"
"1652","mean.number.of.shared.partners.HL","Hummingbirds",1,"7.2014.Low"
"1653","cluster.coefficient.HL","Hummingbirds",1,"7.2014.Low"
"1654","weighted.cluster.coefficient.HL","Hummingbirds",NA,"7.2014.Low"
"1655","niche.overlap.HL","Hummingbirds",1,"7.2014.Low"
"1656","togetherness.HL","Hummingbirds",NA,"7.2014.Low"
"1657","C.score.HL","Hummingbirds",0,"7.2014.Low"
"1658","V.ratio.HL","Hummingbirds",NA,"7.2014.Low"
"1659","discrepancy.HL","Hummingbirds",0,"7.2014.Low"
"1660","extinction.slope.HL","Hummingbirds",NA,"7.2014.Low"
"1661","robustness.HL","Hummingbirds",NA,"7.2014.Low"
"1662","functional.complementarity.HL","Hummingbirds",0,"7.2014.Low"
"1663","partner.diversity.HL","Hummingbirds",0,"7.2014.Low"
"1664","generality.HL","Hummingbirds",1,"7.2014.Low"
"1665","Raw.Camera","Hummingbirds",0,"7.2014.Low"
"1666","Raw.Transect","Hummingbirds",13,"7.2014.Low"
"1667","connectance","Plants",1,"7.2014.Low"
"1668","web asymmetry","Plants",0.666666666666667,"7.2014.Low"
"1669","links per species","Plants",0.833333333333333,"7.2014.Low"
"1670","number of compartments","Plants",1,"7.2014.Low"
"1671","compartment diversity","Plants",NA,"7.2014.Low"
"1672","cluster coefficient","Plants",1,"7.2014.Low"
"1673","nestedness","Plants",NA,"7.2014.Low"
"1674","weighted nestedness","Plants",NA,"7.2014.Low"
"1675","weighted NODF","Plants",NA,"7.2014.Low"
"1676","interaction strength asymmetry","Plants",NA,"7.2014.Low"
"1677","specialisation asymmetry","Plants",NA,"7.2014.Low"
"1678","linkage density","Plants",3,"7.2014.Low"
"1679","weighted connectance","Plants",0.5,"7.2014.Low"
"1680","Fisher alpha","Plants",838860790,"7.2014.Low"
"1681","Shannon diversity","Plants",1.6094379124341,"7.2014.Low"
"1682","interaction evenness","Plants",1,"7.2014.Low"
"1683","Alatalo interaction evenness","Plants",1,"7.2014.Low"
"1684","H2","Plants",NA,"7.2014.Low"
"1685","number.of.species.HL","Plants",1,"7.2014.Low"
"1686","mean.number.of.shared.partners.HL","Plants",NA,"7.2014.Low"
"1687","cluster.coefficient.HL","Plants",1,"7.2014.Low"
"1688","weighted.cluster.coefficient.HL","Plants",NA,"7.2014.Low"
"1689","niche.overlap.HL","Plants",NA,"7.2014.Low"
"1690","togetherness.HL","Plants",NA,"7.2014.Low"
"1691","C.score.HL","Plants",NA,"7.2014.Low"
